,Title,Description,Link,Source
360,Developing AI Applications with Python and Flask,"This mini course is intended to apply basic Python skills for developing Artificial Intelligence (AI) enabled applications. In this hands-on project you will assume the role of a developer and perform tasks including:   - Develop functions and application logic 
- Exchange data using Watson AI libraries
- Write unit tests, and 
- Package the application for distribution. 

You will demonstrate your foundational Python skills by employing different techniques to develop web applications and AI powered solutions. After completing this course, you will have added another project to your portfolio and gained the confidence to begin developing AI enabled applications using Python and Flask, Watson AI libraries, build and run unit tests, and package the application for distribution out in the real world.",https://www.coursera.org/learn/python-project-for-ai-application-development,Coursera
361,Django Web Framework ,"It's time to build something bigger. In this course, you will use the Django web framework to build, secure and administer a web server. You will have the opportunity to create, design and configure a web app using the Django framework in-line with best practices.  Explore the usage of models in Django and their relationship to databases. Use views to render requested data to meaningful template structures for a composed user interface (UI). Implement proactive security practices and mitigate common security risks.

By the end of the course you will be able to:

• Design a Django web application using Python, HTML and CSS.
• Describe and implement the HTTP request response cycle by creting views, routes and templates.
• Describe and build a data model to create database tabless and dynamic web forms.
• Explore the Django Template Language to create dyanamic webpages that display data stored in a database.
• Create, share and test your web application by using industry standard best practice and guidelines.  

To succeed in this course, you are required to have a fundamental knowledge of the following:
HTML and CSS
Python
MySQL

You also require basic internet navigation skills and an eagerness to get started with coding in Django!",https://www.coursera.org/learn/django-web-framework,Coursera
362,Building Scalable Java Microservices with Spring Boot and Spring Cloud,"""¨Microservices"""" describes a software design pattern in which an application is a collection of loosely coupled services. These services are fine-grained, and can be individually maintained and scaled. The microservices architecture is ideal for the public cloud, with its focus on elastic scaling with on-demand resources. In this course, you will learn how to build Java applications using Spring Boot and Spring Cloud on Google Cloud.  You'll use Spring Cloud Config to manage your application's configuration. You'll send and receive messages with Pub/Sub and Spring Integration. You'll also use Cloud SQL as a managed relational database for your Java applications, and learn how to migrate to Cloud Spanner, which is Google Cloud's globally-distributed strongly consistent database service. You'll also learn about tracing and debugging your Spring applications with Google Cloud's operations suite.

To succeed in this course, you should be familiar with the Java programming language and building Java applications with tools such as Maven or Gradle. You should also have general knowledge of Google Cloud.""

>>> By enrolling in this course you agree to the Qwiklabs Terms of Service as set out in the FAQ and located at: https://qwiklabs.com/terms_of_service <<<",https://www.coursera.org/learn/google-cloud-java-spring,Coursera
363,Kotlin for Java Developers,"The Kotlin programming language is a modern language that gives you more power for your everyday tasks. Kotlin is concise, safe, pragmatic, and focused on interoperability with Java code. It can be used almost everywhere Java is used today: for server-side development, Android apps, and much more. Kotlin is 100% compatible with all existing Java frameworks, and has good tooling support. It’s a pragmatic language with a very low learning curve, and can be quickly grasped by Java developers. Kotlin code might be compiled not only to JVM bytecode but to JavaScript and Native code as well, but this course is focused on Kotlin/JVM. This course aims to share with you the power and the beauty of Kotlin. We'll have a basic overview of the language, as well as a discussion of many corner cases, especially concerning Java interoperability. The course is based on your Java experience; it shows the similarities between the two languages and focuses on what's going to be different. 
Note that this course won't cover the programming fundamentals. We'll discuss: basic syntax, nullability, functional programming with Kotlin, object-oriented programming with Kotlin, the power of the Kotlin standard library, and Java interoperability.",https://www.coursera.org/learn/kotlin-for-java-developers,Coursera
364,Developing Front-End Apps with React,"React is one of the most popular frameworks  in the Web and Front-end application Development category.    In this course, you will    
- build rich Front-End applications with React and ES6   
- connect React components using data and state   
- write rich React components with advanced features like Hooks and Redux   

In addition, you will explore how to access the React web framework user interface (UI) library and run rich React applications. You will find ways to use React components and change their properties and states in a dynamic user interface. You will learn to connect to an external server from a React page. The course introduces different testing tools that you can use to test the component without manual verification.  

Throughout the course, you will complete numerous hands-on labs to gain practical experience. At the end of the course, you will demonstrate your React skills with a final project to add to your portfolio.    

This course will help you succeed as a front-end or full-stack developer. It suits those in IT looking to step up in their careers or new graduates seeking to establish their client-side skills.  

Note: This course requires knowledge of HTML, CSS, JavaScript, and Git/GitHub",https://www.coursera.org/learn/developing-frontend-apps-with-react,Coursera
365,Introduction to Self-Driving Cars,"Welcome to Introduction to Self-Driving Cars, the first course in University of Toronto’s Self-Driving Cars Specialization.  This course will introduce you to the terminology, design considerations and safety assessment of self-driving cars.  By the end of this course, you will be able to: 
- Understand commonly used hardware used for self-driving cars
- Identify the main components of the self-driving software stack
- Program vehicle modelling and control  
- Analyze the safety frameworks and current industry practices for vehicle development

For the final project in this course, you will develop control code to navigate a self-driving car around a racetrack in the CARLA simulation environment. You will construct longitudinal and lateral dynamic models for a vehicle and create controllers that regulate speed and path tracking performance using Python. You’ll test the limits of your control design and learn the challenges inherent in driving at the limit of vehicle performance.

This is an advanced course, intended for learners with a background in mechanical engineering, computer and electrical engineering, or robotics. To succeed in this course, you should have programming experience in Python 3.0, familiarity with Linear Algebra (matrices, vectors, matrix multiplication, rank, Eigenvalues and vectors and inverses), Statistics (Gaussian probability distributions), Calculus and Physics (forces, moments, inertia, Newton's Laws).

You will also need certain hardware and software specifications in order to effectively run the CARLA simulator: Windows 7 64-bit (or later) or Ubuntu 16.04 (or later), Quad-core Intel or AMD processor (2.5 GHz or faster), NVIDIA GeForce 470 GTX or AMD Radeon 6870 HD series card or higher, 8 GB RAM, and OpenGL 3 or greater (for Linux computers).",https://www.coursera.org/learn/intro-self-driving-cars,Coursera
366,Agile Meets Design Thinking,"Despite everyone's good intentions, hard work and solid ideas, too many teams end up creating products that no one wants, no one can use, and no one buys. But it doesn't have to be this way. Agile and design thinking offer a different--and effective--approach to product development, one that results in valuable solutions to meaningful problems. In this course, you’ll learn how to determine what's valuable to a user early in the process--to frontload value--by focusing your team on testable narratives about the user and creating a strong shared perspective.  This course is supported by the Batten Institute at UVA’s Darden School of Business. The Batten Institute’s mission is to improve the world through entrepreneurship and innovation: www.batteninstitute.org.",https://www.coursera.org/learn/uva-darden-getting-started-agile,Coursera
367,Using Databases with Python,"This course will introduce students to the basics of the Structured Query Language (SQL) as well as basic database design for storing data as part of a multi-step data gathering, analysis, and processing effort.  The course will use SQLite3 as its database.  We will also build web crawlers and multi-step data gathering and visualization processes.  We will use the D3.js library to do basic data visualization.  This course will cover Chapters 14-15 of the book “Python for Everybody”. To succeed in this course, you should be familiar with the material covered in Chapters 1-13 of the textbook and the first three courses in this specialization. This course covers Python 3.",https://www.coursera.org/learn/python-databases,Coursera
368,Data Structures,"A good algorithm usually comes together with a set of good data structures that allow the algorithm to manipulate the data efficiently. In this online course, we consider the common data structures that are used in various computational problems. You will learn how these data structures are implemented in different programming languages and will practice implementing them in our programming assignments. This will help you to understand what is going on inside a particular built-in implementation of a data structure and what to expect from it. You will also learn typical use cases for these data structures. A few examples of questions that we are going to cover in this class are the following:
1. What is a good strategy of resizing a dynamic array?
2. How priority queues are implemented in C++, Java, and Python?
3. How to implement a hash table so that the amortized running time of all operations is O(1) on average?
4. What are good strategies to keep a binary tree balanced? 

You will also learn how services like Dropbox manage to upload some large files instantly and to save a lot of storage space!",https://www.coursera.org/learn/data-structures,Coursera
369,Introduction to Scrum Master Training,"This course is designed to help Scrum beginners learn the foundational knowledge to become proficient with Agile Scrum. Throughout the course, learners will explore Agile methodologies and benefits of building incrementally. They will also learn about the roles within Scrum teams, events that happen during a Sprint, Agile artifacts, and the Definition of Done for a Sprint.",https://www.coursera.org/learn/introduction-to-certified-scrum-master,Coursera
370,Version Control with Git,"The Version Control with Git course provides  you with a solid, hands-on foundation for understanding the Git version control system.  Git is open source software originally created by Linus Torvalds. Git manages team files for large and small projects. This allows the team to continuously improve its product. It is used by most major technology companies, and is assumed knowledge for many modern programming and IT jobs.  It is a core component of DevOps, continuous delivery pipelines and cloud-native computing. You could also use Git to manage the many continuously improving revisions of that book that you are writing.  In this course, you will not learn everything there is to know about Git, but you will build a strong conceptual understanding of the technology, and afterward will be able to confidently dig deeper on any topic that interests you. This course assumes no previous knowledge of Git, but if you do have experience with it, you may find this course to be both useful and challenging. This is especially true if you currently ""know just enough Git to be dangerous"". 

There are two paths in this course. Both rely heavily on hands-on labs. One path assumes that you have experience using a command line interface, and the other path uses the Sourcetree graphical client. If you are not experienced with a command line, we highly suggest that you go through the Sourcetree path. Eventually, you might want to go through both paths, so that you can decide which tool to use for specific tasks. Besides, repetition is good for learning :)

You can watch the videos and take the quizzes from your phone if you want, but the hands-on labs require you to have a Windows or Mac computer. If you use the command line path through the course, you can also use Linux. 

This course uses Bitbucket (bitbucket.org) as the hosted provider for remote Git repositories. Bitbucket is free for teams of up to 5 people, including private repositories. However, most of the knowledge that you gain in this course applies to Git itself, and you can apply this knowledge to other hosted Git providers (such as GitHub). 

This course tries to be as concise as possible. It will probably take you about 5-10 hours to go through one of the two paths, but your mileage may vary.",https://www.coursera.org/learn/version-control-with-git,Coursera
371,Ordered Data Structures,"In this course, you will learn new data structures for efficiently storing and retrieving data that is structured in an ordered sequence. Such data includes an alphabetical list of names, a family tree, a calendar of events or an inventory organized by part numbers. The specific data structures covered by this course include arrays, linked lists, queues, stacks, trees, binary trees, AVL trees, B-trees and heaps. This course also shows, through algorithm complexity analysis, how these structures enable the fastest algorithms to search and sort data.",https://www.coursera.org/learn/cs-fundamentals-2,Coursera
372,Introduction to Cybersecurity Careers,"There is a great demand for cybersecurity professionals and expected to continue into the foreseeable future. Thus making it the right time to launch into a cybersecurity career.  This course gives an insight into the various career options in cybersecurity. It is designed to give you the knowledge required to find and secure the right career for you in the information security (Infosec) industry. The course begins by addressing the widening employment gap in cybersecurity, detailing the various roles and responsibilities associated with different career levels. 

You will learn the importance of both technical and soft skills, providing a balanced approach to professional development. In addition, you will also become familiar with the most recognized certifications in the field provided by organizations such as CompTIA, ISC2 like A+ and CISSP and so on. 

Throughout this course you will hear from several cybersecurity experts sharing their insights and experiences on how to start a career in cybersecurity.

This course is suitable for anyone who aspires to launch a rewarding career in cybersecurity.  It does not require any prior degree or cybersecurity background.",https://www.coursera.org/learn/introduction-to-cybersecurity-careers,Coursera
373,Introduction to Generative AI Studio,"This course introduces Vertex AI Studio, a tool for prototyping and customizing generative AI models. Through immersive lessons, engaging demos, and a hands-on lab, you'll explore the generative AI workflow and learn how to leverage Vertex AI Studio for Gemini multimodal applications, prompt design, and model tuning. The aim is to enable you to unlock the potentials of these models in your projects with Vertex AI Studio.",https://www.coursera.org/learn/introduction-to-generative-ai-studio,Coursera
374,C for Everyone: Programming Fundamentals,"This course is for everyone. In the new world we live in, coding is a universally valuable skill, whether you're a scientist, artist, or a humanist. Algorithms are everywhere, and we all have to understand how they work. The C language is particularly well suited as an introduction to coding: It's a tried-and-true language, and it allows you to understand computing processes at a deep level.  No prior knowledge of coding is needed for this course. We'll start at the beginning.
The time estimated time commitment for this course is five hours a week for five weeks.",https://www.coursera.org/learn/c-for-everyone,Coursera
375,Introduction to Google Workspace Administration,"Introduction to Google Workspace Administration is the first course in the Google Workspace Administration series of courses. This series will serve as the starting place for any new Google Workspace admin as they begin their journey of managing and establishing Google Workspace best practices for their organization. These courses together will leave you feeling confident to utilize the basic functions of the admin console to manage users, control access to services, configure security settings, and much more.

Through a series of readings and step-by-step hands-on exercises, and knowledge checks, learners can expect to leave this training with all of the skills they need to get started as Google Workspace administrators.

In this course you will sign up for a Google Workspace account and configure your DNS records for Google Workspace. You will learn how to provision and manage your users, and will create groups and calendar resources for your organization. You will be introduced to your Cloud Directory and will learn how to split your organization into organizational units to simplify user and service management. Finally you will learn how to delegate admin privileges to other users in your organization.

IMPORTANT - To get the most out of this training course, learners should be prepared to:

- Purchase a new domain through a registrar such as enom or GoDaddy. Note: If you already have a domain that you would like to use for the trial you can do this but this course does not provide detailed steps on how to associate an existing domain with a Google Workspace trial account. For detailed instructions on how to do that, please refer to this Help Center article: https://support.google.com/a/topic/9196
- Provide credit card details as part of the Google Workspace account setup. You will be using a 14 day trial Google Workspace account during this course. As part of the sign up flow you will be required to provide credit card details. No charges for Google Workspace are made to your credit card until the trial period has ended. You must ensure that you CANCEL YOUR SUBSCRIPTION before the trial period ends to avoid and charges. This is very IMPORTANT so don't forget!
- Install and be ready to use the latest version of Chrome web browser available at https://www.google.com/chrome/",https://www.coursera.org/learn/introduction-google-workspace,Coursera
376,Java Programming: Solving Problems with Software,"Learn to code in Java and improve your programming and problem-solving skills. You will learn to design algorithms as well as develop and debug programs. Using custom open-source classes, you will write programs that access and transform images, websites, and other types of data. At the end of the course you will build a program that determines the popularity of different baby names in the US over time by analyzing comma separated value (CSV) files.  After completing this course you will be able to:
1. Edit, compile, and run a Java program;
2. Use conditionals and loops in a Java program;
3. Use Java API documentation in writing programs. 
4. Debug a Java program using the scientific method;
5. Write a Java method to solve a specific problem;
6. Develop a set of test cases as part of developing a program;
7. Create a class with multiple methods that work together to solve a problem; and
8. Use divide-and-conquer design techniques for a program that uses multiple methods.",https://www.coursera.org/learn/java-programming,Coursera
377,Linux System Programming and Introduction to Buildroot,"This course provides an overview of System Programming for the Linux operating system, or software which is interfacing directly with the Linux Kernel and C library. The basic components of a Linux Embedded System, including kernel and root filesystem details are discussed. The Buildroot build system is introduced, which students use to build their own custom Embedded Linux system through programming assignments. Linux System Programming and Introduction to Buildroot can also be taken for academic credit as ECEA 5305, part of CU Boulder’s Master of Science in Electrical Engineering.",https://www.coursera.org/learn/linux-system-programming-introduction-to-buildroot,Coursera
378,"Excel/VBA for Creative Problem Solving, Part 1","""Excel/VBA for Creative Problem Solving, Part 1"" is aimed at learners who are seeking to augment, expand, optimize, and increase the efficiency of their Excel spreadsheet skills by tapping into the powerful programming, automation, and customization capabilities available with Visual Basic for Applications (VBA).   This course is the first part of a three-part series and Specialization that focuses on the application of computing techniques in Excel/VBA to solve problems.  In this course (Part 1), you will: 1) create macros to automate procedures in Excel; 2) define your own user-defined functions; 3) create basic subroutines to interface with the user; 4) learn the basic programming structures in VBA; and 5) automate Excel’s Goal Seek and Solver tools and use numerical techniques to create “live solutions” to solve targeting and optimization problems.

New to computer programming?  The extremely intuitive and visual nature of VBA lends itself nicely to teaching and learning - what a fun way to learn to code!  No prior knowledge in programming nor advanced math skills are necessary yet seasoned programmers will pick up new and creative spreadsheet problem solving strategies.

After you have learned the basics of VBA, each module will introduce foundational and broad problems inspired by situations that you might encounter in the real world.  To pass each module, you'll need to pass a mastery quiz and complete a problem solving assignment.  This course is unique in that the weekly assignments are completed in-application (i.e., on your own computer in Excel), providing you with valuable hands-on training.",https://www.coursera.org/learn/excel-vba-for-creative-problem-solving-part-1,Coursera
379,Llama for Python Programmers,"Llama for Python Programmers is designed for programmers who want to leverage the Llama 2 large language model (LLM) and take advantage of the generative artificial intelligence (AI) revolution. In this course, you’ll learn how open-source LLMs can run on self-hosted hardware, made possible through techniques such as quantization by using the llama.cpp package. You’ll explore how Meta’s Llama 2 fits into the larger AI ecosystem, and how you can use it to develop Python-based LLM applications. Get hands-on skills using methods such as few-shot prompting and grammars to improve and constrain Llama 2 output, allowing you to get more robust data interchanges between Python application code and LLM inference. Lastly, gain insight into the different Llama 2 model variants, how they were trained, and how to interact with these models in Python. This course does not require a data science or statistics background. It is developed specifically for Python application developers who are interested in integrating generative AI, such as Llama 2, into their work.",https://www.coursera.org/learn/llama-for-python-programmers,Coursera
380,Machine Learning for All,"Machine Learning, often called Artificial Intelligence or AI, is one of the most exciting areas of technology at the moment. We see daily news stories that herald new breakthroughs in facial recognition technology, self driving cars or computers that can have a conversation just like a real person. Machine Learning technology is set to revolutionise almost any area of human life and work, and so will affect all our lives, and so you are likely to want to find out more about it. Machine Learning has a reputation for being one of the most complex areas of computer science, requiring advanced mathematics and engineering skills to understand it. While it is true that working as a Machine Learning engineer does involve a lot of mathematics and programming, we believe that anyone can understand the basic concepts of Machine Learning, and given the importance of this technology, everyone should. The big AI breakthroughs sound like science fiction, but they come down to a simple idea: the use of data to train statistical algorithms. In this course you will learn to understand the basic idea of machine learning, even if you don't have any background in math or programming. Not only that, you will get hands on and use user friendly tools developed at Goldsmiths, University of London to actually do a machine learning project: training a computer to recognise images. This course is for a lot of different people. It could be a good first step into a technical career in Machine Learning, after all it is always better to start with the high level concepts before the technical details, but it is also great if your role is non-technical. You might be a manager or other non-technical role in a company that is considering using Machine Learning. You really need to understand this technology, and this course is a great place to get that understanding. Or you might just be following the news reports about AI and interested in finding out more about the hottest new technology of the moment. Whoever you are, we are looking forward to guiding you through you first machine learning project. NB this course is designed to introduce you to Machine Learning without needing any programming. That means that we don't cover the programming based machine learning tools like python and TensorFlow.",https://www.coursera.org/learn/uol-machine-learning-for-all,Coursera
381,Front-End Developer Capstone ,"The Capstone project enables you to demonstrate multiple skills from the Certificate by solving an authentic real-world problem. Each module includes a brief recap of, and links to, content that you have covered in previous courses in this program.  This course will test your knowledge and understanding, and provide you with a platform to show off your new abilities in front-end web development using React. During this course, you will be guided through the process of building an app, combining all the skills and technologies you've learned throughout this program to solve the problem at hand. 

On completion of the Capstone project, you’ll have a job-ready portfolio that you can show to recruiters, demonstrate during interviews and impress potential employers.

To complete this course, you will need front-end developer experience.  Additionally, it always helps to have a can-do attitude!",https://www.coursera.org/learn/meta-front-end-developer-capstone,Coursera
382,Introduction to Web Development,"This course is designed to build your skills in web development and design, no matter how little experience or technical knowledge you currently have. You probably visit several websites every day, whether for business, entertainment or education. But have you ever wondered how these websites actually work? How are they built? How do browsers, computers, and mobile devices interact with the web? What skills are necessary to build a website? With a billion websites now on the internet, the answers to these questions could be your first step toward a better understanding of the internet and developing a new set of internet skills.   By the end of this course you’ll be able to describe the structure and functionality of the world wide web, create static web pages using HTML and CSS, select an appropriate web hosting service, and publish your webpages for the world to see. Finally, you’ll be able to develop a working model for creating your own personal or business websites in the future and launch yourself on a learning journey in web development.",https://www.coursera.org/learn/web-development,Coursera
383,Blockchain: Foundations and Use Cases,"This course is the definitive introduction to blockchain for both the developer and non-developer audience. Beyond the technology, this course will introduce you to some of the philosophy behind decentralization and why there is so much excitement around it. Join ConsenSys Academy and course instructor Nick Nelson in this rich-media introduction to the foundations of blockchain. During the first three modules, you'll be introduced to blockchain and the technology behind it. In module four, we'll go beyond bitcoin and delve deeper into a next-generation blockchain called Ethereum to introduce you to what modern blockchains can do. The use cases featured in the final module are drawn from among the businesses in ConsenSys portfolio. We believe we're uniquely positioned to present you with a valuable behind-the-scenes look at the people and companies working in this space to help give you a better understanding of the business side of blockchain.

Together, we'll examine businesses use cases, hear from industry leaders, and give you the opportunity to develop and analyze a use case yourself. With this course, not only will you be the one who is able to explain blockchain to your colleagues, you'll be well on your way to making educated business decisions with your new, foundational understanding of the technology.",https://www.coursera.org/learn/blockchain-foundations-and-use-cases,Coursera
384,Web3 and Blockchain Fundamentals,"There is a lot of hype around Web3 and blockchain. As with any disruptive technology, there are many competing sources of information. But if we look beyond the hype and mania—not to mention the fear, uncertainty, and doubt—we see something profound happening. We are witnessing one of the largest transformations of wealth in human history—from paper-based analog assets to digital ones. Blockchain represents the first native digital medium for value, and is foundational to the next generation of the Internet—also known as Web3. In this short course you’ll learn what Web3 is, and how it differs from Web1 and Web2 in important ways. You’ll explore blockchain as the foundational technology for the Web3 era, and will learn about key concepts, such as digital assets (tokens), smart contracts, decentralized autonomous organizations (DAOs), and the blockchain “trilemma.” You will be able to describe seven principles for the design of blockchain-based systems, and seven challenge areas associated with implementing blockchain technology. You will be able to identify the questions one must consider when deciding whether or not blockchain is appropriate for a particular problem or use-case, and you will be able to describe some real-world examples of companies that have integrated blockchain into their business models. 

This course is non-technical (i.e. no coding required) and is intended for a broad audience. The video material for these courses includes content from our “Blockchain Revolution Specialization” and “Web3 and Blockchain in Global Commerce Specialization,” which has been remixed and re-edited for the purposes of this short course.",https://www.coursera.org/learn/web3-blockchain-fundamentals,Coursera
385,"Introduction to HTML, CSS, & JavaScript","Want to take the first steps to become a Web Developer? This course will help you discover the languages, frameworks, and tools that you will need to create interactive and engaging websites right from the beginning.   You will begin by learning about the roles of front-end, back-end, and full-stack developers and how they work together on development projects. Through this, you will also become familiar with the terminology and skills needed in your career as a web developer.  

Next, you will explore the languages needed for developing websites or applications. You will gain a thorough understanding of HTML and CSS and learn how a combination of both technologies can help developers create the structure and style of their websites.  

Finally, you will learn how JavaScript can make your webpages dynamic with features that include interactive forms, dynamic content modification, and sophisticated menu systems. 

By learning the fundamentals of HTML5, CSS, and JavaScript you will be able to combine them to:  
- create the basic structure of a website  
- create format and layout for web applications 
- enhance your website and create rich, interactive applications 
- increase user interactivity and enhance user experience 
- give your website a real wow factor! 

In this course you will practice what you learn with numerous hands-on labs. Lastly, you will complete a final project where you will create a webpage to showcase your skills and have a great addition to your portfolio!",https://www.coursera.org/learn/introduction-html-css-javascript,Coursera
386,Introduction to Software Testing,"After completing this course, you will have an understanding of the fundamental principles and processes of software testing. You will have actively created test cases and run them using an automated testing tool. You will being writing and recognizing good test cases, including input data and expected outcomes. After completing this course, you will be able to…
- Describe the difference between verification and validation.
- Explain the goal of testing.
- Use appropriate test terminology in communication; specifically: test fixture, logical test case, concrete test case, test script, test oracle, and fault.
- Describe the motivations for white and black box testing.
- Compare and contrast test-first and test-last development techniques.
- Measure test adequacy using statement and branch coverage.
- Reason about the causes and acceptability of and poor coverage
- Assess the fault-finding effectiveness of a functional test suite using mutation testing.
- Critique black-box and white-box testing, describing the benefits and use of each within the greater development effort.
- Distinguish among the expected-value (true), heuristic, consistency (as used in A/B regression), and probability test oracles and select the one best-suited to the testing objective.
- Craft unit and integration test cases to detect defects within code and automate these tests using JUnit.  To achieve this, students will employ test doubles to support their tests, including stubs (for state verification) and mocks (for behavioral verification) (https://martinfowler.com/articles/mocksArentStubs.html).

This course is primarily aimed at those learners interested in any of the following roles: Software Engineer, Software Engineer in Test, Test Automation Engineer, DevOps Engineer, Software Developer, Programmer, Computer Enthusiast. We expect that you should have an understanding of the Java programming language (or any similar object-oriented language and the ability to pick up Java syntax quickly) and some knowledge of the Software Development Lifecycle.",https://www.coursera.org/learn/introduction-software-testing,Coursera
387,"Everyday Excel, Part 1","""Everyday Excel, Part 1"" is aimed at learners who are seeking to learn Excel from the ground up.  No experience with Excel is necessary.  While this course is meant for beginners of Excel, advanced users will undoubtedly pick up new skills and tools. This course is the first part of a three-part series and Specialization that focuses on teaching introductory through very advanced techniques and tools in Excel.  In this course (Part 1), you will: 1) learn how to effectively navigate around the Excel environment; 2) edit and format Excel worksheets; 3) implement basic to advanced Excel functions (including financial, logical, and text functions); 4) learn how to manage data sets (filter, remove duplicates, consolidate data, sort data, and validate data); and 5) learn how to effectively visualize data through scatterplots, column charts, and pie charts.

New to Excel?  That is entirely fine!  This course is meant to be fun, thought-provoking, and appeal to a wide audience.  No prior knowledge in programming nor advanced math skills are necessary.  The course is organized into 5 Weeks (modules). 

To pass each module, you'll need to pass a mastery quiz and complete a problem solving assignment.  This course is unique in that the weekly assignments are completed in-application (i.e., on your own computer in Excel), providing you with valuable hands-on training.",https://www.coursera.org/learn/everyday-excel-part-1,Coursera
388,Fundamentals of Generative AI for Beginners,"Generative AI is a disruptive technology and its impact has been immense. It is causing businesses to rethink customer strategies and redesign their products, chipmakers are scrambling to keep up with the increased demand for processors, and in academia, educators are altering learning paths and curriculums in every field of study. The material presented in this course will introduce you to the world of generative AI and uncover some of the ingredients that make up this groundbreaking field. Using basic terms and a few simple examples, we will explain what generative AI is, what makes it work, and help build a foundation of knowledge that takes you to the next step on your learning journey. Throughout the course, you'll learn what large language models, neural networks, training data sets, and prompts are. You'll also become familiar with some tools and processes used to build generative AI applications. This course is designed for students, early career professionals, and non-Machine Learning practitioners eager to learn more about Generative AI. The material is ""code free"" and builds a foundation of knowledge that can be applied towards advanced learning in the areas of Generative AI and machine learning.",https://www.coursera.org/learn/aws-generative-ai-for-beginners,Coursera
389,State Estimation and Localization for Self-Driving Cars,"Welcome to State Estimation and Localization for Self-Driving Cars, the second course in University of Toronto’s Self-Driving Cars Specialization. We recommend you take the first course in the Specialization prior to taking this course.  This course will introduce you to the different sensors and how we can use them for state estimation and localization in a self-driving car. By the end of this course, you will be able to:
- Understand the key methods for parameter and state estimation used for autonomous driving, such as the method of least-squares
- Develop a model for typical vehicle localization sensors, including GPS and IMUs
- Apply extended and unscented Kalman Filters to a vehicle state estimation problem
- Understand LIDAR scan matching and the Iterative Closest Point algorithm 
- Apply these tools to fuse multiple sensor streams into a single state estimate for a self-driving car 

For the final project in this course, you will implement the Error-State Extended Kalman Filter (ES-EKF) to localize a vehicle using data from the CARLA simulator. 

This is an advanced course, intended for learners with a background in mechanical engineering, computer and electrical engineering, or robotics. To succeed in this course, you should have programming experience in Python 3.0, familiarity with Linear Algebra (matrices, vectors, matrix multiplication, rank, Eigenvalues and vectors and inverses), Statistics (Gaussian probability distributions), Calculus and Physics (forces, moments, inertia, Newton's Laws).",https://www.coursera.org/learn/state-estimation-localization-self-driving-cars,Coursera
390,Fundamentals of Software Architecture for Big Data,"The course is intended for individuals looking to understand the basics of software engineering as they relate to building large software systems that leverage big data. You will be introduced to software engineering concepts necessary to build and scale large, data intensive, distributed systems. Starting with software engineering best practices and loosely coupled, highly cohesive data microservices, the course takes you through the evolution of a distributed system over time. This course can be taken for academic credit as part of CU Boulder’s MS in Data Science or MS in Computer Science degrees offered on the Coursera platform. These fully accredited graduate degrees offer targeted courses, short 8-week sessions, and pay-as-you-go tuition. Admission is based on performance in three preliminary courses, not academic history. CU degrees on Coursera are ideal for recent graduates or working professionals. Learn more: 

MS in Data Science: https://www.coursera.org/degrees/master-of-science-data-science-boulder 

MS in Computer Science: https://coursera.org/degrees/ms-computer-science-boulder",https://www.coursera.org/learn/software-architecture-for-big-data-fundamentals,Coursera
391,Introduction to Software Product Management,"This course highlights the importance and role of software product management. It also provides an overview of the specialization, as well as its goals, structure, and expectations. The course explains the value of process, requirements, planning, and monitoring in producing better software.",https://www.coursera.org/learn/introduction-to-software-product-management,Coursera
392,Managing Google Workspace,"Managing Google Workspace is the second course in the Google Workspace Administration series. This course focuses on the Google Workspace core services such as Gmail, Calendar, and Drive & Docs. You will become familiar with the various service settings, and learn how to enable them for all or just a subset of your users. You will gain an understanding of Google Vault, Google’s ediscovery service. You will understand the various admin console reports that are available and be able to search and filter the information in these reports. Finally you will see how multiple domains can be used with Google Workspace and learn how to add a new domain to your account.",https://www.coursera.org/learn/managing-google-workspace,Coursera
393,Single Page Web Applications with AngularJS,"Do you want to write powerful, maintainable, and testable front end applications faster and with less code? Then consider joining this course to gain skills in one of the most popular Single Page Application (SPA) frameworks today, AngularJS. Developed and backed by Google, AngularJS is a very marketable skill to acquire. In this course, we will explore the core design of AngularJS 1.x (latest version of AngularJS 1), its components and code organization techniques. We will enhance the functionality of our web app by utilizing dependency injection to reuse existing services as well as write our own. We will create reusable HTML components that take advantage of AngularJS data binding as well as extend HTML syntax with a very powerful feature of AngularJS called directives. We’ll set up routing so our SPA can have multiple views. We will also learn how to unit test our functionality. At the end of this course, you will build a fully functional, well organized and tested web application using AngularJS and deploy it to the cloud.",https://www.coursera.org/learn/single-page-web-apps-with-angularjs,Coursera
